date,price,trend_value,residual,z_score,raw_score,smoothed_score,risk_score
2025-04-20,137.86,131.45179732053236,0.04759845333946977,0.1967575503722891,57.32531228767612,56.36525309933147,56.36525309933147
2025-04-21,136.56,131.55741848769645,0.03732067967697006,0.17201678936226394,56.4150776483445,56.37770923658472,56.37770923658472
2025-04-22,148.79,131.67924843245518,0.12216688645709173,0.2740865741582736,60.13587674093218,57.317251112671585,57.317251112671585
2025-04-23,151.1,131.80389027572903,0.1366267311380831,0.2905536058226294,60.726505337634585,58.16956466891234,58.16956466891234
2025-04-24,152.55,131.93022979853748,0.14521919044680587,0.295930043724184,60.91867545335261,58.85684236502241,58.85684236502241
2025-04-25,150.82,132.0542737132568,0.1328740701987181,0.2749792256586552,60.16797120000294,59.18462457376754,59.18462457376754
2025-04-26,149.21,132.17614924422642,0.12121921270024938,0.2574565466168542,59.53639359836761,59.272566829917565,59.272566829917565
2025-04-27,147.98,132.29632362690134,0.11203284691904525,0.2429739823940671,59.01198794171495,59.20742210786691,59.20742210786691
2025-04-28,147.84,132.4161946785186,0.11018065556748446,0.23742222442377905,58.8104102691451,59.10816914818646,59.10816914818646
2025-04-29,146.31,132.5339579931345,0.09888875905899308,0.22023063523565886,58.18435501185795,58.87721561410434,58.87721561410434
2025-04-30,147.54,132.65319607892064,0.10636115108863109,0.22787727074237585,58.463156069312305,58.77370072790633,58.77370072790633
2025-05-01,150.85,132.77654696252085,0.12761834835697972,0.2527214709708568,59.365172323358955,58.92156862676949,58.92156862676949
2025-05-02,148.05,132.89619781473044,0.10798169860763096,0.2283058360177269,58.47876597745368,58.81086796444054,58.81086796444054
2025-05-03,146.71,133.01398927393325,0.0980035439503153,0.21583099238607067,58.023702779181754,58.61407666812584,58.61407666812584
2025-05-04,143.95,133.12802941741256,0.07815472466627682,0.18968192421250274,57.065471921101434,58.22692548136973,58.22692548136973
2025-05-05,146.72,133.24558874800562,0.096332051090819,0.2107248987950555,57.83704140964161,58.1294544634377,58.1294544634377
2025-05-06,146.88,133.3632335950536,0.09653944161011907,0.20945733356939278,57.790668610640715,58.04475800023846,58.04475800023846
2025-05-07,147.32,133.48132755556256,0.0986454920167299,0.21007588827537582,57.81329963143309,57.98689340803712,57.98689340803712
2025-05-08,164.46,133.6203484008319,0.2076648216484891,0.3436210562051101,62.60788989238297,59.142142529123575,59.142142529123575
2025-05-09,172.78,133.76869554987215,0.2559069531107818,0.4016553086149575,64.6224163349588,60.51221098058238,60.51221098058238
2025-05-10,177.89,133.92251000947783,0.2839040325680253,0.4334195028290422,65.70395892307468,61.810147966205456,61.810147966205456
2025-05-11,173.19,134.07108566784882,0.25601910839157505,0.39488999614394427,64.390072226176,62.4551290311981,62.4551290311981
2025-05-12,174.22,134.2206848292285,0.2608335213846775,0.39334938586480234,64.33706704695071,62.92561353513625,62.92561353513625
2025-05-13,183.75,134.38038331321823,0.31290167814766345,0.44933599799371327,66.23991405236134,63.75418866444252,63.75418866444252
2025-05-14,176.64,134.53240499610257,0.2723086637265961,0.39722255085611474,64.47025739632556,63.933205847413284,63.933205847413284
2025-05-15,169.16,134.6760109164857,0.2279730377247775,0.3399593856365413,62.47921929275049,63.56970920874758,63.56970920874758
2025-05-16,167.4,134.81749309582952,0.21646419725608723,0.324925648489658,61.94910305792374,63.16455767104162,63.16455767104162
2025-05-17,165.94,134.95717609523336,0.20666876323013028,0.3120422879926912,61.49252944154072,62.74655061366639,62.74655061366639
2025-05-18,173.3,135.10508153097467,0.24897133935414217,0.3660021199267715,63.390429021854004,62.9075202157133,62.9075202157133
2025-05-19,166.86,135.24559285938534,0.21006280542142175,0.31624689830000896,61.641763602375086,62.59108106237874,62.59108106237874
2025-05-20,168.59,135.38797103848648,0.21932521548448936,0.32753549042043845,62.041339326225696,62.45364562834048,62.45364562834048
2025-05-21,173.53,135.53579023525376,0.2471147550825341,0.36227243356732264,63.26049998059401,62.65535921640386,62.65535921640386
2025-05-22,179.68,135.6902006142358,0.2808031403586364,0.40343543734615445,64.68343802544321,63.16237891866369,63.16237891866369
2025-05-23,174.01,135.8383250214847,0.24764737686546656,0.35880476771595504,63.13952570271647,63.15666561467688,63.15666561467688
2025-05-24,175.87,135.98838478144583,0.25717560967830355,0.3684253546826648,63.474741775128884,63.23618465478988,63.23618465478988
2025-05-25,175.74,136.13818949557904,0.2553351609788441,0.36303504036761747,63.28708223896013,63.24890905083244,63.24890905083244
