date,price,trend_value,residual,z_score,raw_score,smoothed_score,risk_score
2016-12-16,8.05,10.777624613534323,-0.29180009852034017,-3.170532292181353,0.8528316248464338,0.6994170922627045,1.0
2016-12-17,8.05,10.784220373505212,-0.29241189775928156,-3.1175803901638077,0.9226825325285929,0.7552334523291766,1.0
2016-12-18,8.05,10.79076717347451,-0.2930187857267468,-3.0661505413280143,0.9959432652914987,0.8154109055697571,1.0
2016-12-19,8.05,10.79726534699043,-0.2936208020249915,-3.012181308212613,1.0790159071450254,0.8813121559635743,1.0
2016-12-20,8.05,10.803715225196601,-0.2942179858774838,-2.9598590872140527,1.166085230715891,0.9525054246516534,1.0
2016-12-21,8.05,10.810117136849833,-0.29481037613324323,-2.9174388185984483,1.2417439194905209,1.0248150483613703,1.0248150483613703
2016-12-22,8.05,10.81647140833647,-0.29539801127100107,-2.89775370408157,1.2784806672961002,1.0882314530950528,1.0882314530950528
2016-12-23,8.05,10.822778363690173,-0.2959809294034441,-2.890311264371468,1.2926476272240894,1.139335496627312,1.139335496627312
2016-12-24,8.05,10.829038324608188,-0.2965591682812767,-2.875103244877584,1.3220801199179186,1.1850216524499637,1.1850216524499637
2016-12-25,8.05,10.835251610468491,-0.2971327652973135,-2.860163284770228,1.3516373476223869,1.2266755762430694,1.2266755762430694
2016-12-26,8.05,10.841418538346772,-0.29770175749051697,-2.8452976022561316,1.381694296538819,1.2654302563170068,1.2654302563170068
2016-12-27,8.05,10.84753942303245,-0.2982661815498999,-2.8325705046976726,1.407950175967966,1.3010602362297465,1.3010602362297465
2016-12-28,8.05,10.853614577045724,-0.29882607381848203,-2.825860698463661,1.4219898145739958,1.3312926308158088,1.3312926308158088
2016-12-29,8.05,10.859644310653895,-0.29938147029713624,-2.8085466445154577,1.4588583473326362,1.3631840599450156,1.3631840599450156
2016-12-30,8.05,10.86562893188757,-0.29993240664838394,-2.7947671328275687,1.488872045324252,1.3946060562898248,1.3946060562898248
2016-12-31,8.05,10.87156874655717,-0.3004789182001768,-2.779194782004794,1.5235231775194933,1.426835336597242,1.426835336597242
2017-01-01,8.17,10.878102402134958,-0.28628290577594084,-2.7021806671845163,1.7069066621466187,1.496853167984586,1.496853167984586
2017-01-02,8.17,10.884589430187347,-0.28687906624124526,-2.68244884356071,1.757281254942802,1.56196018972414,1.56196018972414
2017-01-03,8.17,10.891030137773711,-0.2874706184360365,-2.671444344278233,1.786006617394636,1.6179717966417642,1.6179717966417642
2017-01-04,8.17,10.897424829812763,-0.28805759830516164,-2.6544462424739623,1.8312855575551652,1.6713002368701144,1.6713002368701144
2017-01-05,8.17,10.903773809097228,-0.2886400414606145,-2.651212363083098,1.8400265218898275,1.7134818081250427,1.7134818081250427
2017-01-06,8.17,10.910077376308712,-0.2892179831851971,-2.6357698121925046,1.8823344015653007,1.7556949564851072,1.7556949564851072
2017-01-07,8.17,10.9163358300323,-0.28979145843611853,-2.626309052369741,1.908723809813954,1.7939521698173189,1.7939521698173189
